group,subgroup,suborder,subcat,xaxis,xorder,xlabel,chart,value,count,total,missing,x0,x1,x2,x3
Florida,enroll,1,,inccat,5,Missing,Percent who enrolled in college,61.8,25770,41708,,out of,students whose parent income level is,enrolled in college.,
Georgia,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,77.5,6188,7984,,out of,college students whose parent income level is,attended a four-year college.,
Georgia,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,82.2,4359,5301,,out of,college students whose parent income level is,attended a four-year college.,
Georgia,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,87.1,4983,5724,,out of,college students whose parent income level is,attended a four-year college.,
Georgia,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,93.5,5702,6101,,out of,college students whose parent income level is,attended a four-year college.,
Georgia,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,88.2,10693,12122,,out of,college students whose parent income level is,attended a four-year college.,
Georgia,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,64.6,7984,12353,,out of,students whose parent income level is,enrolled in college.,
Georgia,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,75.5,5301,7017,,out of,students whose parent income level is,enrolled in college.,
Georgia,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,82.8,5724,6911,,out of,students whose parent income level is,enrolled in college.,
Georgia,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,89.3,6101,6830,,out of,students whose parent income level is,enrolled in college.,
Georgia,enroll,1,,inccat,5,Missing,Percent who enrolled in college,78.7,12122,15394,,out of,students whose parent income level is,enrolled in college.,
Hawaii,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,63.8,423,663,,out of,college students whose parent income level is,attended a four-year college.,
Hawaii,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,70.4,388,551,,out of,college students whose parent income level is,attended a four-year college.,
Hawaii,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,80.1,581,725,,out of,college students whose parent income level is,attended a four-year college.,
Hawaii,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,88.7,558,629,,out of,college students whose parent income level is,attended a four-year college.,
Hawaii,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,72.6,974,1341,,out of,college students whose parent income level is,attended a four-year college.,
Hawaii,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,63.9,663,1037,,out of,students whose parent income level is,enrolled in college.,
Hawaii,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,71.3,551,773,,out of,students whose parent income level is,enrolled in college.,
Hawaii,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,79.2,725,915,,out of,students whose parent income level is,enrolled in college.,
Hawaii,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,86.4,629,728,,out of,students whose parent income level is,enrolled in college.,
Hawaii,enroll,1,,inccat,5,Missing,Percent who enrolled in college,70.9,1341,1892,,out of,students whose parent income level is,enrolled in college.,
Idaho,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,71.5,701,980,,out of,college students whose parent income level is,attended a four-year college.,
Idaho,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,79.9,809,1012,,out of,college students whose parent income level is,attended a four-year college.,
Idaho,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,84.6,1050,1241,,out of,college students whose parent income level is,attended a four-year college.,
Idaho,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,89.8,812,904,,out of,college students whose parent income level is,attended a four-year college.,
Idaho,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,83.6,1026,1227,,out of,college students whose parent income level is,attended a four-year college.,
Idaho,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,56.8,980,1724,,out of,students whose parent income level is,enrolled in college.,
Idaho,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,60,1012,1686,,out of,students whose parent income level is,enrolled in college.,
Idaho,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,65.1,1241,1905,,out of,students whose parent income level is,enrolled in college.,
Idaho,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,72.1,904,1254,,out of,students whose parent income level is,enrolled in college.,
Idaho,enroll,1,,inccat,5,Missing,Percent who enrolled in college,59.7,1227,2055,,out of,students whose parent income level is,enrolled in college.,
Illinois,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,50.8,10233,20133,,out of,college students whose parent income level is,attended a four-year college.,
Illinois,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,55.8,8956,16058,,out of,college students whose parent income level is,attended a four-year college.,
Illinois,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,64.8,12448,19208,,out of,college students whose parent income level is,attended a four-year college.,
Illinois,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,80.5,15932,19780,,out of,college students whose parent income level is,attended a four-year college.,
Illinois,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,58.4,15499,26525,,out of,college students whose parent income level is,attended a four-year college.,
Illinois,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,52.1,20133,38631,,out of,students whose parent income level is,enrolled in college.,
Illinois,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,66.2,16058,24250,,out of,students whose parent income level is,enrolled in college.,
Illinois,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,76.1,19208,25241,,out of,students whose parent income level is,enrolled in college.,
Illinois,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,83.7,19780,23634,,out of,students whose parent income level is,enrolled in college.,
Illinois,enroll,1,,inccat,5,Missing,Percent who enrolled in college,54.9,26525,48310,,out of,students whose parent income level is,enrolled in college.,
Indiana,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,81.8,2602,3181,,out of,college students whose parent income level is,attended a four-year college.,
Indiana,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,87.8,2587,2946,,out of,college students whose parent income level is,attended a four-year college.,
Indiana,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,91.2,3927,4304,,out of,college students whose parent income level is,attended a four-year college.,
Indiana,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,94.2,4025,4273,,out of,college students whose parent income level is,attended a four-year college.,
Indiana,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,90.8,5217,5745,,out of,college students whose parent income level is,attended a four-year college.,
Indiana,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,65.9,3181,4829,,out of,students whose parent income level is,enrolled in college.,
Indiana,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,75.8,2946,3888,,out of,students whose parent income level is,enrolled in college.,
Indiana,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,84.3,4304,5108,,out of,students whose parent income level is,enrolled in college.,
Indiana,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,88.7,4273,4815,,out of,students whose parent income level is,enrolled in college.,
Indiana,enroll,1,,inccat,5,Missing,Percent who enrolled in college,75.7,5745,7587,,out of,students whose parent income level is,enrolled in college.,
Iowa,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,54.5,1324,2429,,out of,college students whose parent income level is,attended a four-year college.,
Iowa,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,61.6,2131,3460,,out of,college students whose parent income level is,attended a four-year college.,
Iowa,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,68.3,3582,5245,,out of,college students whose parent income level is,attended a four-year college.,
Iowa,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,79.5,3275,4119,,out of,college students whose parent income level is,attended a four-year college.,
Iowa,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,69.8,2265,3244,,out of,college students whose parent income level is,attended a four-year college.,
Iowa,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,71.4,2429,3402,,out of,students whose parent income level is,enrolled in college.,
Iowa,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,82.5,3460,4195,,out of,students whose parent income level is,enrolled in college.,
Iowa,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,87.4,5245,6001,,out of,students whose parent income level is,enrolled in college.,
Iowa,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,88.9,4119,4634,,out of,students whose parent income level is,enrolled in college.,
Iowa,enroll,1,,inccat,5,Missing,Percent who enrolled in college,75.5,3244,4294,,out of,students whose parent income level is,enrolled in college.,
Kansas,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,54.9,1582,2884,,out of,college students whose parent income level is,attended a four-year college.,
Kansas,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,61.1,1958,3203,,out of,college students whose parent income level is,attended a four-year college.,
Kansas,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,67.7,3055,4512,,out of,college students whose parent income level is,attended a four-year college.,
Kansas,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,78.8,3004,3812,,out of,college students whose parent income level is,attended a four-year college.,
Kansas,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,70.8,2291,3238,,out of,college students whose parent income level is,attended a four-year college.,
Kansas,enroll,1,,inccat,1,<$36K,Percent who enrolled in college,60.1,2884,4797,,out of,students whose parent income level is,enrolled in college.,
Kansas,enroll,1,,inccat,2,$36K-$60K,Percent who enrolled in college,71.1,3203,4504,,out of,students whose parent income level is,enrolled in college.,
Kansas,enroll,1,,inccat,3,$60K-$100K,Percent who enrolled in college,77.8,4512,5797,,out of,students whose parent income level is,enrolled in college.,
Kansas,enroll,1,,inccat,4,$100K+,Percent who enrolled in college,84.5,3812,4512,,out of,students whose parent income level is,enrolled in college.,
Kansas,enroll,1,,inccat,5,Missing,Percent who enrolled in college,69.5,3238,4658,,out of,students whose parent income level is,enrolled in college.,
Kentucky,fouryr,1,,inccat,1,<$36K,Percent who attended a 4-year college,58.7,4185,7127,,out of,college students whose parent income level is,attended a four-year college.,
Kentucky,fouryr,1,,inccat,2,$36K-$60K,Percent who attended a 4-year college,66.8,3906,5845,,out of,college students whose parent income level is,attended a four-year college.,
Kentucky,fouryr,1,,inccat,3,$60K-$100K,Percent who attended a 4-year college,74.8,4780,6392,,out of,college students whose parent income level is,attended a four-year college.,
Kentucky,fouryr,1,,inccat,4,$100K+,Percent who attended a 4-year college,84.7,4047,4779,,out of,college students whose parent income level is,attended a four-year college.,
Kentucky,fouryr,1,,inccat,5,Missing,Percent who attended a 4-year college,67,2170,3241,,out of,college students whose parent income level is,attended a four-year college.,
